k,epsilonLabel,hInv,HInv,H0Inv,m,ndof,ncoarse,estimateGB,exactIter,threeIter,coarseIter,exactFlag,threeFlag,coarseFlag,exactRelres,threeRelres,coarseRelres,innerCoarseCalls,innerCoarsePrimalCalls,innerCoarseAdjointCalls,innerCoarseIterMean,innerCoarseIterMax,innerCoarseFlagMax,innerCoarseRelresMax,sContract,sFovPositive,maxNormEPower,maxAlpha,basisContainedTrial,basisContainedTest,basisSafeTrial,basisSafeTest,pouExact,tildeLayers,omegaDiameterMax,localCoarseDofMax,localFineDofMax,basisKernelTrial,basisKernelTest,exactResvecLength,threeResvecLength,coarseResvecLength,status,notes
32,k,192,16,4,1,37249,289,0.06631642580032349,17,17,28,0,0,0,6.950505122981672e-07,9.633745627710458e-07,9.821548498593019e-07,38,19,19,27.76315789473684,29,0,9.821548498593019e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,0.7071067811865476,149,18673,NaN,NaN,18,18,29,ran,
32,zero,192,16,4,2,37249,289,0.08657389879226685,12,12,34,0,0,0,7.408158758436509e-07,7.720128165212976e-07,6.610370315393634e-07,28,14,14,33.10714285714285,35,0,9.923712138132409e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,0.8838834764831844,205,26209,NaN,NaN,13,13,35,ran,
32,k,192,16,4,2,37249,289,0.08657389879226685,12,12,30,0,0,0,7.169187756637331e-07,7.342753791693591e-07,7.289971594363723e-07,28,14,14,29.46428571428572,31,0,9.652871200540775e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,0.8838834764831844,205,26209,NaN,NaN,13,13,31,ran,
32,zero,192,16,4,3,37249,289,0.1167533993721008,12,16,23,0,0,0,5.246774896249752e-07,1.470014163692582e-08,4.24705334412655e-07,42,21,21,22.47619047619047,24,0,9.91729212859118e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,1.060660171779821,269,34897,NaN,NaN,13,17,24,ran,
32,k,192,16,4,3,37249,289,0.1167533993721008,12,12,20,0,0,0,5.74405281918612e-07,5.918543095471195e-07,7.63137047028519e-07,28,14,14,20.42857142857143,22,0,9.079037412605513e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,1.060660171779821,269,34897,NaN,NaN,13,13,21,ran,
32,zero,192,16,4,4,37249,289,0.1568549275398254,12,12,23,0,0,0,4.227687237972193e-07,4.351357518718332e-07,4.652279281269383e-07,28,14,14,22.39285714285714,24,0,9.670858030671975e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,1.14904851942814,283,36649,NaN,NaN,13,13,24,ran,
32,k,192,16,4,4,37249,289,0.1568549275398254,12,12,20,0,0,0,5.036397535744065e-07,5.23432220188415e-07,7.325052743579259e-07,28,14,14,20.35714285714286,22,0,9.734384686948049e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,1.14904851942814,283,36649,NaN,NaN,13,13,21,ran,
32,zero,192,16,8,1,37249,289,0.06631642580032349,19,19,49,0,0,0,7.944776591084313e-07,8.619789487062921e-07,8.273833025054543e-07,42,21,21,48.52380952380953,51,0,9.841138157588467e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,0.5303300858899106,101,12289,NaN,NaN,20,20,50,ran,
32,k,192,16,8,1,37249,289,0.06631642580032349,18,19,44,0,0,0,8.391642573624099e-07,8.572201801236887e-07,7.428380644718028e-07,44,22,22,43.13636363636363,45,0,9.892565377546831e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,0.5303300858899106,101,12289,NaN,NaN,19,20,45,ran,
32,zero,192,16,8,2,37249,289,0.08657389879226685,11,12,54,0,0,0,9.809165591681657e-07,4.894342671983355e-07,8.881755379474748e-07,30,15,15,52.76666666666667,55,0,9.956155873621279e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,0.7071067811865476,183,23305,NaN,NaN,12,13,55,ran,
32,k,192,16,8,2,37249,289,0.08657389879226685,11,11,47,0,0,0,9.501127988637881e-07,9.754299036918292e-07,9.323677175725225e-07,26,13,13,46.30769230769231,49,0,9.854552319676378e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,0.7071067811865476,183,23305,NaN,NaN,12,12,48,ran,
32,zero,192,16,8,3,37249,289,0.1167533993721008,11,11,48,0,0,0,6.514204465979215e-07,6.754186239114965e-07,8.114490107289659e-07,26,13,13,46.96153846153846,50,0,9.863720100470992e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,0.8838834764831844,247,31993,NaN,NaN,12,12,49,ran,
32,k,192,16,8,3,37249,289,0.1167533993721008,11,11,43,0,0,0,7.158508399816761e-07,7.485422618698312e-07,8.366811347895048e-07,26,13,13,41.57692307692308,44,0,9.947964231858844e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,0.8838834764831844,247,31993,NaN,NaN,12,12,44,ran,
32,zero,192,16,8,4,37249,289,0.1568549275398254,11,11,48,0,0,0,4.698851312476504e-07,4.883035733410059e-07,8.749822142585268e-07,26,13,13,46.57692307692308,50,0,9.895253642613699e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,1.060660171779821,269,34897,NaN,NaN,12,12,49,ran,
32,k,192,16,8,4,37249,289,0.1568549275398254,11,11,43,0,0,0,5.67197865788123e-07,5.813683995550367e-07,8.633218835634904e-07,26,13,13,41.19230769230769,44,0,9.599014865207281e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,1.060660171779821,269,34897,NaN,NaN,12,12,44,ran,
64,zero,512,32,1,1,263169,1089,0.4720836281776428,26,26,1,0,0,0,5.384740965575855e-07,5.384740966152003e-07,4.008290732487664e-15,56,28,28,1,1,0,5.48527532065833e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,1.414213562373095,1089,263169,NaN,NaN,27,27,2,ran,
64,k,512,32,1,1,263169,1089,0.4720836281776428,24,24,1,0,0,0,5.304780458084214e-07,5.304780454396105e-07,3.433132748531586e-15,52,26,26,1,1,0,3.990140116091499e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,1.414213562373095,1089,263169,NaN,NaN,25,25,2,ran,
64,zero,512,32,1,2,263169,1089,0.6070953011512756,13,13,1,0,0,0,6.014752034639082e-07,6.014752026709058e-07,2.420459099782858e-14,30,15,15,1,1,0,4.930663808054002e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,1.414213562373095,1089,263169,NaN,NaN,14,14,2,ran,
64,k,512,32,1,2,263169,1089,0.6070953011512756,13,13,1,0,0,0,4.789474954591437e-07,4.789474950942935e-07,4.411340265780446e-15,30,15,15,1,1,0,4.411340265780446e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,1.414213562373095,1089,263169,NaN,NaN,14,14,2,ran,
64,zero,512,32,1,3,263169,1089,0.8085742592811584,12,12,1,0,0,0,9.223326263022561e-07,9.223326264346987e-07,1.318091490257692e-14,28,14,14,1,1,0,1.386011503709751e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,1.414213562373095,1089,263169,NaN,NaN,13,13,2,ran,
64,k,512,32,1,3,263169,1089,0.8085742592811584,12,12,1,0,0,0,9.257959636496429e-07,9.257959637067998e-07,4.005823506440104e-15,28,14,14,1,1,0,4.025546434711996e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,1.414213562373095,1089,263169,NaN,NaN,13,13,2,ran,
64,zero,512,32,1,4,263169,1089,1.076520502567291,12,12,1,0,0,0,5.508860237245943e-07,5.508860237869713e-07,4.927181282055143e-15,28,14,14,1,1,0,4.927181282055143e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,1.414213562373095,1089,263169,NaN,NaN,13,13,2,ran,
64,k,512,32,1,4,263169,1089,1.076520502567291,12,12,1,0,0,0,6.440013701729979e-07,6.440013702689408e-07,4.070771407622372e-15,28,14,14,1,1,0,4.187549102452137e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,1.414213562373095,1089,263169,NaN,NaN,13,13,2,ran,
64,zero,512,32,1,5,263169,1089,1.410934031009674,12,12,1,0,0,0,6.202044250046004e-07,6.202044252886439e-07,6.584044701940782e-15,28,14,14,1,1,0,6.882292806201135e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6,1.414213562373095,1089,263169,NaN,NaN,13,13,2,ran,
64,k,512,32,1,5,263169,1089,1.410934031009674,12,12,1,0,0,0,7.360719185825458e-07,7.360719186173586e-07,5.297737464133742e-15,28,14,14,1,1,0,5.566947078398325e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6,1.414213562373095,1089,263169,NaN,NaN,13,13,2,ran,
64,zero,512,32,2,1,263169,1089,0.4720836281776428,26,26,16,0,0,0,5.833187360733594e-07,9.263924600231766e-07,9.848562662448142e-07,56,28,28,16.375,17,0,9.848562662448142e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,0.7954951288348659,441,103041,NaN,NaN,27,27,17,ran,
64,k,512,32,2,1,263169,1089,0.4720836281776428,24,24,16,0,0,0,7.075277023124279e-07,8.581355738267964e-07,4.143665838200452e-07,52,26,26,15.63461538461539,16,0,9.822781033955553e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,0.7954951288348659,441,103041,NaN,NaN,25,25,17,ran,
