k,epsilonLabel,hInv,HInv,H0Inv,m,ndof,ncoarse,estimateGB,exactIter,threeIter,coarseIter,exactFlag,threeFlag,coarseFlag,exactRelres,threeRelres,coarseRelres,innerCoarseCalls,innerCoarsePrimalCalls,innerCoarseAdjointCalls,innerCoarseIterMean,innerCoarseIterMax,innerCoarseFlagMax,innerCoarseRelresMax,sContract,sFovPositive,maxNormEPower,maxAlpha,basisContainedTrial,basisContainedTest,basisSafeTrial,basisSafeTest,pouExact,tildeLayers,omegaDiameterMax,localCoarseDofMax,localFineDofMax,basisKernelTrial,basisKernelTest,exactResvecLength,threeResvecLength,coarseResvecLength,status,notes
32,zero,192,16,2,1,37249,289,0.06631642580032349,18,18,14,0,0,0,9.687177847143946e-07,9.687191757100882e-07,3.773124511418921e-07,40,20,20,19.775,20,0,9.579929578161018e-11,NaN,NaN,NaN,NaN,0.0691796893227684,0.06917968932276837,7.511859580684179e-16,7.604089180472726e-16,1,2,0.8838834764831844,169,21025,1.650543673210916e-17,1.670202702833196e-17,19,19,15,ran,
32,k,192,16,2,1,37249,289,0.06631642580032349,18,18,13,0,0,0,6.901534057722847e-07,6.901520953624476e-07,4.171655186513073e-07,40,20,20,19.05,20,0,9.871210337054382e-11,NaN,NaN,NaN,NaN,0.06887760900473032,0.06887760900473026,7.660791421654473e-16,7.49563612238515e-16,1,2,0.8838834764831844,169,21025,1.872177534258964e-17,1.824441829025571e-17,19,19,14,ran,
32,zero,192,16,2,2,37249,289,0.08657389879226685,13,13,15,0,0,0,6.88389562973248e-07,6.88390039084625e-07,5.035743544242215e-07,30,15,15,21.43333333333333,22,0,9.682636126487568e-11,NaN,NaN,NaN,NaN,0.03954314182662803,0.03954314182662803,8.729328180736774e-16,8.644159533152428e-16,1,3,0.9722718241315028,225,28561,2.325594996370077e-17,2.359255010463707e-17,14,14,16,ran,
32,k,192,16,2,2,37249,289,0.08657389879226685,13,13,14,0,0,0,5.889503835233408e-07,5.889489067581848e-07,6.301956069852309e-07,30,15,15,20.76666666666667,21,0,9.454154744073217e-11,NaN,NaN,NaN,NaN,0.03932777696566287,0.03932777696566285,7.382891621414704e-16,7.935826783334926e-16,1,3,0.9722718241315028,225,28561,2.100024942880875e-17,2.116559141418772e-17,14,14,15,ran,
32,zero,192,16,2,3,37249,289,0.1167533993721008,13,13,15,0,0,0,4.643049020567861e-07,4.64305890432984e-07,3.180675727789101e-07,30,15,15,21.23333333333333,22,0,9.691512022115788e-11,NaN,NaN,NaN,NaN,0.01143161436203666,0.01143161436203666,8.347520350493606e-16,8.562769594020481e-16,1,4,1.060660171779821,289,37249,2.1723660666475e-17,2.192403517885825e-17,14,14,16,ran,
32,k,192,16,2,3,37249,289,0.1167533993721008,13,13,14,0,0,0,4.440183568151801e-07,4.440171405640051e-07,6.622725730616569e-07,30,15,15,20.53333333333333,21,0,9.244984103134319e-11,NaN,NaN,NaN,NaN,0.01138101269094738,0.01138101269094738,7.841159741417314e-16,8.322084892915307e-16,1,4,1.060660171779821,289,37249,2.16200606520387e-17,2.127147481340384e-17,14,14,15,ran,
32,zero,192,16,2,4,37249,289,0.1568549275398254,12,12,15,0,0,0,6.101828984423208e-07,6.101828647624882e-07,3.279836273274978e-07,28,14,14,21.07142857142857,22,0,7.452857321224803e-11,NaN,NaN,NaN,NaN,0.00483550088433309,0.00483550088433309,8.306144639068882e-16,8.405971202321841e-16,1,5,1.14904851942814,289,37249,2.035365292107586e-17,2.096689285891382e-17,13,13,16,ran,
32,k,192,16,2,4,37249,289,0.1568549275398254,12,12,14,0,0,0,7.346485343141727e-07,7.34648193411328e-07,5.994652061822909e-07,28,14,14,20.5,21,0,9.099432778821143e-11,NaN,NaN,NaN,NaN,0.004816247891449224,0.004816247891449224,8.095584629929348e-16,8.012608051260681e-16,1,5,1.14904851942814,289,37249,2.057611287645885e-17,2.054413964415471e-17,13,13,15,ran,
32,zero,192,16,4,1,37249,289,0.06631642580032349,18,18,32,0,0,0,5.515257361558318e-07,5.515269939605399e-07,6.704798517537809e-07,40,20,20,45.575,47,0,9.446358648276183e-11,NaN,NaN,NaN,NaN,0.06917968932276844,0.06917968932276848,7.511859580684179e-16,7.604089180472726e-16,1,2,0.7071067811865476,149,18673,1.732333053183302e-17,1.719646349188585e-17,19,19,33,ran,
32,k,192,16,4,1,37249,289,0.06631642580032349,17,17,28,0,0,0,6.950505122981672e-07,6.950541020607402e-07,9.821548498282935e-07,38,19,19,41.94736842105263,43,0,9.871803674404738e-11,NaN,NaN,NaN,NaN,0.06887760900473044,0.06887760900473042,7.660791421654473e-16,7.49563612238515e-16,1,2,0.7071067811865476,149,18673,1.891868521225434e-17,1.871397658689475e-17,18,18,29,ran,
